3450.000000 -0.023711
3450.790039 -0.023185
3451.590088 -0.022824
3452.379883 -0.029658
3453.179932 -0.032473
3453.969971 -0.029725
3454.770020 -0.028639
3455.570068 -0.024160
3456.360107 -0.023394
3457.159912 -0.024239
3457.949951 -0.024594
3458.750000 -0.026931
3459.550049 -0.026758
3460.340088 -0.027325
3461.139893 -0.030804
3461.939941 -0.028840
3462.729980 -0.027050
3463.530029 -0.023173
3464.330078 -0.022029
3465.129883 -0.024378
3465.919922 -0.026905
3466.719971 -0.027830
3467.520020 -0.028726
3468.320068 -0.026065
3469.120117 -0.020794
3469.919922 -0.022061
3470.719971 -0.020553
3471.520020 -0.018856
3472.310059 -0.022451
3473.110107 -0.023943
3473.909912 -0.021875
3474.709961 -0.025476
3475.510010 -0.028195
3476.310059 -0.023473
3477.120117 -0.025920
3477.919922 -0.029919
3478.719971 -0.026141
3479.520020 -0.021311
3480.320068 -0.019074
3481.120117 -0.017870
3481.919922 -0.019757
3482.719971 -0.019905
3483.530029 -0.020320
3484.330078 -0.025046
3485.129883 -0.025828
3485.929932 -0.019672
3486.739990 -0.017365
3487.540039 -0.021169
3488.340088 -0.015802
3489.149902 -0.012611
3489.949951 -0.023209
3490.750000 -0.025374
3491.560059 -0.025440
3492.360107 -0.022687
3493.169922 -0.019703
3493.969971 -0.017408
3494.770020 -0.012319
3495.580078 -0.014017
3496.379883 -0.021355
3497.189941 -0.023824
3497.989990 -0.018798
3498.800049 -0.017219
3499.610107 -0.018422
3500.409912 -0.019326
3501.219971 -0.011883
3502.020020 -0.008352
3502.830078 -0.013907
3503.639893 -0.014609
3504.439941 -0.013378
3505.250000 -0.013469
3506.060059 -0.015992
3506.870117 -0.021743
3507.669922 -0.022293
3508.479980 -0.014475
3509.290039 -0.009155
3510.100098 -0.013144
3510.909912 -0.015847
3511.709961 -0.014420
3512.520020 -0.012538
3513.330078 -0.011075
3514.139893 -0.013357
3514.949951 -0.011733
3515.760010 -0.004940
3516.570068 -0.001135
3517.379883 -0.001089
3518.189941 -0.001476
3519.000000 0.001165
3519.810059 -0.001698
3520.620117 -0.004409
3521.429932 -0.005102
3522.239990 -0.005768
3523.050049 -0.005011
3523.860107 -0.003332
3524.679932 -0.004136
3525.489990 -0.004512
3526.300049 -0.006947
3527.110107 -0.008481
3527.919922 0.000297
3528.739990 0.004131
3529.550049 0.008541
3530.360107 0.009588
3531.169922 0.004526
3531.989990 0.003020
3532.800049 0.000119
3533.610107 -0.001277
3534.429932 0.003228
3535.239990 0.009503
3536.060059 0.007441
3536.870117 0.001743
3537.679932 0.000307
3538.500000 0.005736
3539.310059 0.005981
3540.129883 0.008323
3540.939941 0.009735
3541.760010 0.007670
3542.580078 0.005190
3543.389893 0.008315
3544.209961 0.010473
3545.020020 0.014532
3545.840088 0.014580
3546.659912 0.009028
3547.469971 0.009830
3548.290039 0.011784
3549.110107 0.015604
3549.919922 0.018677
3550.739990 0.018544
3551.560059 0.019311
3552.379883 0.017166
3553.199951 0.017308
3554.010010 0.015741
3554.830078 0.011864
3555.649902 0.011449
3556.469971 0.018583
3557.290039 0.021507
3558.110107 0.019745
3558.929932 0.021111
3559.750000 0.019232
3560.570068 0.019114
3561.389893 0.020758
3562.209961 0.027731
3563.030029 0.030170
3563.850098 0.029217
3564.669922 0.024260
3565.489990 0.019769
3566.310059 0.014150
3567.129883 0.013685
3567.949951 0.018794
3568.770020 0.023012
3569.600098 0.023304
3570.419922 0.016384
3571.239990 0.016217
3572.060059 0.018557
3572.889893 0.017547
3573.709961 0.021254
3574.530029 0.025317
3575.350098 0.025849
3576.179932 0.026431
3577.000000 0.029535
3577.820068 0.029819
3578.649902 0.027798
3579.469971 0.028446
3580.300049 0.025777
3581.120117 0.020892
3581.949951 0.022185
3582.770020 0.022711
3583.600098 0.026859
3584.419922 0.030102
3585.250000 0.028874
3586.070068 0.025108
3586.899902 0.021412
3587.719971 0.021288
3588.550049 0.025635
3589.379883 0.028926
3590.199951 0.030872
3591.030029 0.033786
3591.860107 0.036586
3592.679932 0.034614
3593.510010 0.030229
3594.340088 0.026836
3595.169922 0.028505
3596.000000 0.029421
3596.820068 0.029557
3597.649902 0.031514
3598.479980 0.032648
