3450.000000 0.018544
3450.790039 0.018901
3451.590088 0.018859
3452.379883 0.018407
3453.179932 0.018588
3453.969971 0.018711
3454.770020 0.018642
3455.570068 0.018422
3456.360107 0.018652
3457.159912 0.018931
3457.949951 0.018411
3458.750000 0.017884
3459.550049 0.017590
3460.340088 0.017793
3461.139893 0.016966
3461.939941 0.016872
3462.729980 0.016786
3463.530029 0.018124
3464.330078 0.017997
3465.129883 0.018343
3465.919922 0.018480
3466.719971 0.017828
3467.520020 0.017963
3468.320068 0.018005
3469.120117 0.018804
3469.919922 0.018919
3470.719971 0.018960
3471.520020 0.019021
3472.310059 0.018300
3473.110107 0.017307
3473.909912 0.016867
3474.709961 0.016260
3475.510010 0.016159
3476.310059 0.016287
3477.120117 0.016235
3477.919922 0.015961
3478.719971 0.015762
3479.520020 0.016592
3480.320068 0.017648
3481.120117 0.017970
3481.919922 0.017903
3482.719971 0.017390
3483.530029 0.017439
3484.330078 0.017776
3485.129883 0.017313
3485.929932 0.017621
3486.739990 0.018106
3487.540039 0.018007
3488.340088 0.017529
3489.149902 0.017369
3489.949951 0.017047
3490.750000 0.016286
3491.560059 0.015569
3492.360107 0.015943
3493.169922 0.016039
3493.969971 0.015795
3494.770020 0.016885
3495.580078 0.015534
3496.379883 0.015183
3497.189941 0.016087
3497.989990 0.016264
3498.800049 0.016282
3499.610107 0.016430
3500.409912 0.017577
3501.219971 0.018421
3502.020020 0.018924
3502.830078 0.018577
3503.639893 0.018771
3504.439941 0.018364
3505.250000 0.017916
3506.060059 0.018488
3506.870117 0.018104
3507.669922 0.016470
3508.479980 0.016893
3509.290039 0.017397
3510.100098 0.016782
3510.909912 0.016436
3511.709961 0.016138
3512.520020 0.016041
3513.330078 0.016335
3514.139893 0.016312
3514.949951 0.016507
3515.760010 0.016406
3516.570068 0.017061
3517.379883 0.017378
3518.189941 0.018353
3519.000000 0.017849
3519.810059 0.017114
3520.620117 0.016676
3521.429932 0.016389
3522.239990 0.015829
3523.050049 0.015386
3523.860107 0.015000
3524.679932 0.015318
3525.489990 0.015336
3526.300049 0.014678
3527.110107 0.015162
3527.919922 0.015386
3528.739990 0.015570
3529.550049 0.016761
3530.360107 0.016847
3531.169922 0.016442
3531.989990 0.016783
3532.800049 0.016610
3533.610107 0.016448
3534.429932 0.016892
3535.239990 0.017466
3536.060059 0.017687
3536.870117 0.016731
3537.679932 0.016955
3538.500000 0.016982
3539.310059 0.017076
3540.129883 0.017050
3540.939941 0.017306
3541.760010 0.017140
3542.580078 0.016950
3543.389893 0.016922
3544.209961 0.016223
3545.020020 0.016607
3545.840088 0.016510
3546.659912 0.016435
3547.469971 0.017208
3548.290039 0.017362
3549.110107 0.017183
3549.919922 0.017343
3550.739990 0.017230
3551.560059 0.016475
3552.379883 0.016322
3553.199951 0.016710
3554.010010 0.015917
3554.830078 0.015307
3555.649902 0.014975
